sentence	is_variable	variable	research_data	doc_id	uuid	lang
Although due to lack of data we could not include potential explanatory variables like service sector employment and firm size in our econometric analyses, it seems save to conclude that the changing composition of the workforce is of lesser importance than widely believed.	0			34392	d7b2aa9b-4378-476b-bac1-94aea9461bda	en
Je linker oder rechter man selbst eingestellt ist, desto positiver oder negativer wird man Parteien/Politiker der verschiedenen Lager beurteilen.	1	exploredata-ZA2209_VarV67	ZA2209	56981	1222488b-d390-4ad1-b674-9957e6cc5a9b	de
Damit korrespondierend kann man erwarten, dass ausgedehnte soziale Netzwerke die Wahrscheinlichkeit einer Migration erhöhen (Haug 2008), da die soziale Unterstützung von Familie und Freunden an den möglichen Zielorten wahrscheinlicher ist (Kley 2009: 149-156).	1	exploredata-ZA4600_VarV669	ZA4600	34546	4fb66031-bedf-41ae-b826-acf472d95402	de
However, supporting unequal societal systems may not be as straightforward for society’s disadvantaged (i.e., the 99%) as it might be for their advantaged counterparts.	0			73106	0017409c-73e8-4db0-9b9e-1c20feb56bb8	en
The analysis reported here is based on a survey of the adult Israeli population based on a stratified sample of 1, 100 respondents conducted in Israel during the second half of 1999.	0			19926	ca3967ed-66f2-42b9-a544-7bcc50e48b6f	en
In addition, cultural and personal traits are found to be associated with attitudes toward ethnic immigrants.	0			19926	c5f620e2-cb94-4ad3-be7a-436dd2952130	en
Given the plurality of social scientific theories, there is an obvious lack of universal theories which cross-cultural research could rely on (Bachleitner et al., 2014: 60).	0			61751	89e3ef03-2202-49e0-a935-e1c918ab6921	en
Die Medien zeichneten ein Bild von Frauen, die zufrieden und glücklich ihrer Familie ein trautes Heim schufen (Cornelißen 1993).	0			39445	1c1d6287-d0f2-4929-9910-40117221a6e4	de
Wenig überraschend werden die Kanzlerkandidaten ideologisch ähnlich beurteilt wie ihre Parteien.	1	exploredata-ZA5431_VarV350;unk;exploredata-ZA5431_VarV352;exploredata-ZA5431_VarV351;exploredata-ZA5431_VarV349;exploredata-ZA5431_VarV347;exploredata-ZA5431_VarV348	ZA5431	56981	0f96c20c-8161-45b4-8c45-6a777c56eabf	de
Along with the above, the direct effect of social origin (the so-called DESO; see Ballarino and Bernardi 2016), i.e. the influence exerted by the family of origin on the offspring social position, net of their education, is also of interest (path a in Figure 1, once education has been taken into account).	1	exploredata-ZA5890_VarEDUCYRS;exploredata-ZA5890_VarV62	ZA5890	57227	8e2cc496-2dba-4ba7-aac3-99a80d519aa7	en
Verglichen mit Befragten, die ein tertiäres Bildungsniveau erreicht haben, haben diejenigen mit einem niedrigeren Bildungsstand geringere Chancen auf Wegzugsgedanken und pläne.	1	exploredata-ZA4600_VarV173;exploredata-ZA4600_VarV669;exploredata-ZA4600_VarV375;unk	ZA4600	34546	35f78fb0-2367-4e9d-bed7-995327aea989	de
Alternatively, if the source questionnaire refers to “foster children” or “god children”, the target questionnaire might also be expected to refer to these.	0			49153	50a92bdc-f615-47c6-a9e1-2ed016d7758c	en
Dabei sind die Unterschiede allerdings moderat und die Erklärungskraft ist für alle drei Variablen (zusammen Pseudo-R2 = .26) beachtlich.	0			21642	5a460dd2-bff8-4872-83be-ee7540d590d7	de
In Model 2, in the fourth column in Table 4, two variances appear statistically significant.	0			61806	543912ee-d73c-4481-9ae9-6ea1896bc043	en
For example, some studies have shown a positive correlation between system justification and hope for both the future advancement of the ingroup (Owuamalam et al., 2016; Sollami and Caricati, 2018; see also Vasilopoulos and Brouard, 2019) and individual mobility (Li et al., 2019).	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	259df8af-a5d3-4f0c-be4d-360e286ca651	en
As for the perceived mobility, the results showed that most often people tend to choose the middle answer category (“about the same as father’s status”), while few respondents chose the extreme categories (“much higher” and “much lower” than their father’s status).	1	unk;exploredata-ZA5890_VarV71	ZA5890	57227	7c25f027-76ad-4b0b-abe2-337bebba1182	en
Es erstaunt nicht, dass der Anteil der Nicht-EU-Ausländer in der Analyse von Semyonov et al. (2006) ausgerechnet für Frankreich gering ist.	1	exploredata-ZA3296_Varv270;exploredata-ZA3296_Varv277;exploredata-ZA3296_Varv282;exploredata-ZA3296_Varv285	ZA3296	20515	c66bbc75-16b1-422a-83ac-47b555c3a9df	de
Die weitergehenden Analysen zeigen, dass dieser Effekt in Freiburg, der prosperierenden Stadt, stärker ist, aber der Interaktionskoeffi zient ist statistisch nicht signifi kant (nicht abgebildet).	1	exploredata-ZA4600_VarV173;unk	ZA4600	34546	1f161b11-4e1c-42e3-8d2a-4ac8e49d3080	de
From this first example, it gets obvious how Western standards are translated into non-Western contexts in order to fulfill comparability.	0			61751	c0cd9191-9e27-41a3-82e1-449e1b9945b6	en
Aufgrund der schiefen Verteilung des letztgenannten Indikators wurde dieser dichotomisiert, wobei die Kategorien viele, aber nicht zu viele und nicht zu viele zusammengefasst wurden.	0			20515	4c53a957-f035-4431-b9ff-a5d17fe2fe6c	de
If people lose faith in the neutrality of media this could also affect the identification with the political collective.	1	exploredata-ZA5876_Varqe11_1;exploredata-ZA5876_Varqe11_3;exploredata-ZA5876_Varqe11_2	ZA5876	55534	85b9a828-547f-42d7-9995-3556a2ae6a1a	en
In other words, perceived meaning may well differ from cultural group to cultural group.	0			49153	2390cbe4-6157-43bc-92da-a8d953ad71cd	en
Moving one step further towards the comparison of actual and perceived mobility, a very general expectation is that the two dimensions are positively associated; for example, it is expected that respondents in China not only state that they are (highly) socially mobile with respect to their fathers, but that they actually are.	1	exploredata-ZA5890_VarV6;exploredata-ZA5890_VarV70;exploredata-ZA5890_VarSEX;exploredata-ZA5890_VarV71;exploredata-ZA5890_VarEDUCYRS;exploredata-ZA5890_VarISCO88;unk	ZA5890	57227	ba253f73-19e4-4c1d-8446-4a78c5d0f87b	en
Darunter finden sich u.a. folgende Fragebereiche: • Einstellungen zu sozialer Ungleichheit und zum Wohlfahrtsstaat • Bewertung sozialer Sicherung und Ausbildungschancen • Wahrgenommene Aufstiegskriterien • detaillierte Fragen zu Beruf, Arbeitslosigkeit, Einkommen • Fragen zu (Ehe-)Partner, Haushaltsmitgliedern, Kindern außer Haus, Eltern	1	exploredata-ZA3762_VarV157;exploredata-ZA3762_VarV519;exploredata-ZA3762_VarV555	ZA3762	21091	f14b4c31-cb32-4a2e-bb97-5bac6c4275ac	de
Zu den Leitideen der Sozialisation im sozialistischen Regime gehörten egalitäre Einstellungen zur Frauen- und Müttererwerbstätigkeit (Adler/Brayield 1996).	0			39445	9ef734ca-5a38-42e2-bcef-4d3057e86228	de
Currently, the most prominent method for testing construct equivalence is CFA because this procedure allows one to test whether the data for each country fit the specified theoretical dimensions (see Byrne, 2001).	0			61751	83ef8f64-44da-466e-a9cd-032d15f496f7	en
Men are found to have a higher propensity to unionize in western Germany only, what confirms the descriptive evidence in Table 1.	1	exploredata-ZA3762_VarV55;exploredata-ZA2140_VarV3;exploredata-ZA2140_VarV401;exploredata-ZA3762_VarV670;exploredata-ZA2140_VarV146	ZA3762;ZA2140	34392	00868a7b-65c1-45b8-a77c-0e96bdf74251	en
Im Zuge dieses Einstellungswandels nähern sich die westdeutschen Antwortmuster schrittweise denjenigen von Männern in den neuen Bundesländern an, die bereits Mitte der 90er Jahre ein klassisches Ernährermodell umfassend ablehnten.	1	exploredata-ZA3880_VarV11;exploredata-ZA3880_VarV299	ZA3880	21634	e08cc2d0-5d12-4abc-a206-79f9927c6cf4	de
Aus diesen Wellen werden nur Personen berücksichtigt, die in allen Wellen befragt wurden und valide Angaben zum Postmaterialismus-Index gemacht haben (balanced panel design).	1	exploredata-ZA4460_Varq532a;exploredata-ZA4460_VarQ535b_12	ZA4460	12715	362ec55f-08e7-4d5d-bc98-3b8843226d0e	de
At one end, a change of 10 points in the parental socioeconomic status brings a change of about 1 year of schooling in Israel and Portugal (whose coefficient is not significant).	1	exploredata-ZA5890_VarEDUCYRS;exploredata-ZA5890_VarV72;exploredata-ZA5890_VarV70	ZA5890	57227	0da62445-1632-4a7b-9a81-c89acb03c0bf	en
The collected evidence from these studies is relatively disappointing in the sense that the theoretically anticipated relationships between institutions and attitudes are generally not confirmed by data.	0			57506	20ad0493-4972-45fb-b707-2cb80ba497f5	en
At the root of this query is an important issue, namely that of the self-assessment of being socially mobile or immobile in the opinion of respondents.	1	unk		57227	810bf09a-17ba-41aa-a678-4c3b1a6931ae	en
Although there still exist traditional union strongholds in the public and the manufacturing sectors, union recruitment efforts seem to have been unsuccessful in the growing private service sector, among white-collar workers, among young employees and among workers in atypical employment.	1	exploredata-ZA3700_VarV186;exploredata-ZA3700_VarV211	ZA3700	35933	417bb1f6-9ac3-4cdd-9f18-586ba36b50ce	en
The major reason for this lies in the difficulty of defining “religion” and “religiosity” and of narrowing down these concepts empirically.	0			61751	fa3c86e0-3c8e-42a3-959d-720b375e45c9	en
Der Durchschnittswähler in den neuen Ländern ist seit 1994 etwas linker eingestellt als der westdeutsche Wähler.	1	exploredata-ZA5431_VarV346;exploredata-ZA5432_VarV351;exploredata-ZA5432_VarV7	ZA5431;ZA5432	56981	473f5a20-048f-4ba4-91a9-c4c9bafa8a29	de
In a similar vein, more market-based systems see large groups of citizens having resources vested in private schemes, making it less plausible for those groups to switch to collective solutions administered by the state.	0			57506	1ad639a5-e66f-4806-8e54-ef3282617690	en
Tabelle 1 zeigt die Verteilung der Prädiktoren im Hinblick auf die Anteile der Befragten, die in der ersten Welle nicht an einen Wegzug aus dem Wohnort dachten, sowie jene, die Wegzugsgedanken oder pläne hatten, und im Hinblick auf diejenigen, die tatsächlich migrierten.	0			34546	e62a61ca-16f8-4390-b39b-6b1b893fc0fe	de
Zudem wird angenommen, dass mit ähnlichen Positionen – Klassenlagen oder Schichten – typischerweise spezifische Lebensverhältnisse und chancen sowie auch klassen- oder schichtspezifische Interessen, Einstellungen und Verhaltensdispositionen – bzw. Mentalitäten und Habitus – verbunden sind.	0			21642	3f8dcf0c-9671-40af-b356-c9a0c6015d13	de
Dieses Ergebnis indiziert, dass bei Quotenstichproben im Allgemeinen mehr Postmaterialisten ausgewählt werden, während bei Emnid-Quotenstichproben weniger, aber immer noch leicht überdurchschnittlich viele Postmaterialisten befragt werden.	1	exploredata-ZA4460_Varq532a;exploredata-ZA4460_VarQ535b_12	ZA4460	12715	b840e7dc-6b84-42eb-984d-073a085fe3dd	de
Bereits der Vergleich mit dem EU-Durchschnitt zeigt, dass der Abwärtstrend in der Demokratiezufriedenheit der letzten beiden Jahre in Deutschland nicht einer allgemeinen europäischen Entwicklung entspricht, sondern sich deutlich davon abhebt.	1	exploredata-ZA3693_Varv132;exploredata-ZA4056_Varv247;exploredata-ZA3693_Varv131;exploredata-ZA4056_Varv248	ZA4056;ZA3693	21372	f747a7fe-ed74-4f77-a282-5af3f4905e98	de
Die Mortalität war bei Befragten, die nicht über eine Migration nachdachten, am geringsten, bei denen, die eine Migration erwogen, mittelstark und am stärksten bei denen, die Migrationspläne hatten (Kley 2009).	0			34546	d6090d33-cb01-4804-b399-ac545d82f06e	de
Daher kann man erwarten, dass ein hoher Grad an lokaler Einbettung generell die Entscheidung zugunsten eines Wegzugs hemmt (Abb. 1).	0			34546	89d6d25f-9bab-470d-9427-7209f980e4d5	de
Bei multiplen Gruppenvergleichen werden die konfirmatorischen Faktorenanalysen gleichzeitig für mehrere Gruppen hier 12 Staaten berechnet.	0			20515	369d7f5c-26cd-4cda-9022-4615ce21b928	de
Dabei bleiben die geschlechtsspeziische Rollenverteilung und die Zuständigkeiten von Mann und Frau unangetastet.	0			39445	a2f82646-43bb-4881-aff4-ac7457044150	de
In Russia, the United States, and Taiwan, the question format of the WVS — “Do you belong to a religious denomination? If yes, which one?” — leads to significantly higher proportions of respondents who assign themselves to the category “no religion” than the direct question “Which is your religious preference?” of ISSP and RM.	1	unk;exploredata-ZA4950_VarRELIGGRP	ZA4950	61751	c2c04841-5fc4-49ab-a57b-516447ff8944	en
Therefore, worse results would be expected for older polls.	0			39802	819b23b6-52cc-4547-aeca-79eb0478fcdf	en
Arbeitslose in der deprivierten Stadt wurden öfter an der Realisierung ihrer Migrationsabsichten gehindert, wohingegen Arbeitslose in der prosperierenden Stadt öfter erfolgreich waren.	1	exploredata-ZA4600_VarV3;unk;exploredata-ZA4600_VarV219	ZA4600	34546	e92ec234-73c1-4f01-bc07-49c43287d9cf	de
Auch konnten in Industrieländern mit der Durchsetzung von Mindeststandards bei der Reinhaltung von Luft, Boden und Wasser, beginnend seit den 1970er-Jahren, sozial ungleiche Belastungen abgebaut werden.	0			51971	f22cbbba-0bc0-4127-bbcf-50d516061b32	de
According to this line of reasoning, the native-born lack solidarity with immigrants and have a preference for “in-group” members who share cultural customs and physical appearances.	0			30861	b4b9783d-663b-4995-9c1b-62789fd6503b	en
For monotheistic religions, the most important indicators in this regard are belief in God, frequency of prayer, and frequency of attendance of religious services.	1	exploredata-ZA4950_VarV59;exploredata-ZA4950_VarV33;exploredata-ZA4950_VarV62	ZA4950	61751	32c7ae2d-8a7a-4554-a514-a2a957d2ef05	en
Der ideologische Zwangscharakter beiderseitiger Erwerbstätigkeit scheint in den osteuropäischen Staaten eher zu einer Konservierung klassischer Arbeitsteilungsmuster als „privates Gegenmodell“beigetragen zu haben.	1	exploredata-ZA3880_VarV11;exploredata-ZA2620_VarV3	ZA3880;ZA2620	21634	4d69db81-ae50-4bed-9bfd-4854068b1f46	de
Entsprechend der Einschätzung ihrer Arbeitsplatzsicherheit bewerteten die Arbeitnehmer in Südeuropa ihre Lage auch bezüglich ihrer Wiederbeschäftigungschancen als besonders kritisch.	1	exploredata-ZA5566_Varqa1_1;exploredata-ZA5566_Varqa8;exploredata-ZA5566_Varqa7;exploredata-ZA5566_Varqa9	ZA5566	37769	8b149571-451d-4e5c-ba1f-6129c063242b	de
H4: Frageformulierungen, die den Befragten als „Experten“ansprechen, führen zu anderen Schätzungen des Anteils von Postmaterialisten als Frageformulierungen, die den Befragten nach persönlichen Präferenzen befragen.	1	exploredata-ZA4460_Varq532a;exploredata-ZA4460_VarQ535b_12	ZA4460	12715	16dbbef0-529a-4e36-b55a-a1b5d43971e3	de
Die in diesen Zeitraum fallenden Politbarometer wurden kumuliert, der Prozess der Meinungsbildung und Mobilisierung im Laufe des Wahlkampfs interessieren hier nicht.	0			56981	3eef9df0-f329-4b52-8960-5535ec770c74	de
Generell zeigt sich, dass mit zunehmendem Bildungsniveau Einstellungen moderner werden (Knudsen/Waerness 2001).	0			39445	5d12c205-db90-4814-8b2a-3864ac4147b1	de
In other words, whereas in 1980 one in three West German employees belonged to a union, by 2004 this was true of just one in five employees (see Table 1 below).	0			34392	2d901289-b496-436f-b887-c393662a7a87	en
Although occupational and workplace characteristics in our data only refer to the situation in the current job and not in the past, some of them are found to be significant determinants of ‘never-membership’.	1	exploredata-ZA3700_VarV519;exploredata-ZA3700_VarV517	ZA3700	35933	83454e3e-7797-4e28-ae12-3f3178c10ae4	en
In a number of studies, attempts have been made to determine dimensions of religiosity by means of scales.	0			61751	5f0e4856-7e69-4267-b7b4-7f6fb26e1895	en
Although the public sector is still a union stronghold, “born unionists” seem to be a vanishing species, and identifying union-friendly groups in the workforce that are easy to recruit is more and more difficult in light of growing individualism.	0			34392	268c64f9-e321-426e-9d34-af1528f042b1	en
